43.628;22.9;0;0;0
110.03;49.944;0;0;0
106.66;40.695;0;0;0
140.82;25.862;0;0;0
107.49;25.205;0;0;0
133.47;68.35299999999999;0;0;0
85.58;9.4376;0;0;0
76.742;25.429;3.7;1;0
168.85;48.816;0;0;0
69.05500000000001;37.654;0;0;0
131.38;61.6;0;0;0
59.886;21.473;3.7;1;0
139.71;46.121;0;0;0
100.34;40.116;7.4;2;0
102.63;66.136;7.4;2;0
21.769;4.7026;0;0;0
96.11;28.003;0;0;0
147.55;48.817;0;0;0
27.268;22.61;0;0;0
78.04300000000001;38.378;0;0;0
132.12;13.849;0;0;0
33.749;16.704;3.7;1;0
13.943;33.197;0;0;0
114.34;31.278;0;0;0
105.01;28.348;3.7;1;0
142.97;41.864;0;0;0
23.705;16.571;0;0;0
136.79;57.677;7.4;2;0
63.673;5.7273;0;0;0
112.88;41.118;7.4;2;0
76.55;27.335;3.7;1;0
124.23;28.737;0;0;0
24.313;38.713;0;0;0
73.851;28.872;0;0;0
122.35;23.422;3.7;1;0
134.33;54.122;0;0;0
143.04;48.26;7.4;2;0
58.819;14.085;3.7;1;0
146.37;46.199;3.7;1;0
79.702;29.184;0;0;0
105.93;55.672;7.4;2;0
95.465;14.864;0;0;0
76.902;23.891;3.7;1;0
125.61;27.924;3.7;1;0
111.02;43.447;7.4;2;0
117.55;23.845;0;0;0
131.11;59.226;0;0;0
110.66;24.046;0;0;0
125.5;17.549;3.7;1;0
130.13;67.06;0;0;0
121.04;17.438;3.7;1;0
140.36;44.605;0;0;0
33.045;35.214;3.7;1;0
102.35;72.499;0;0;0
82.58799999999999;33.954;0;0;0
104.58;61.4;7.4;2;0
20.014;8.168200000000001;0;0;0
73.376;8.446099999999999;0;0;0
121.63;47.514;0;0;0
136.15;57.922;0;0;0
147.57;38.353;3.7;1;0
22.302;43.037;0;0;0
72.60299999999999;63.485;0;0;0
125.08;50.456;0;0;0
69.10299999999999;37.977;7.4;2;0
86.74299999999999;20.771;3.7;1;0
70.67700000000001;36.662;7.4;2;0
56.888;17.729;0;0;0
137.58;27.31;0;0;0
141.62;28.826;0;0;0
106.38;61.11;3.7;1;0
136.44;60.864;11.1;3;0
44.833;34.913;0;0;0
64.495;26.454;0;0;0
134.09;50.812;0;0;0
64.036;33.141;0;0;0
109.69;46.634;7.4;2;0
18.968;32.105;3.7;1;0
57.843;27.391;3.7;1;0
103.59;24.838;0;0;0
101.99;27.546;3.7;1;0
140.38;35.122;3.7;1;0
61.257;28.026;0;0;0
98.07299999999999;28.192;0;0;0
140.21;52.161;0;0;0
78.545;49.689;0;0;0
143.6;54.991;11.1;3;0
92.003;27.613;0;0;0
97.139;24.102;3.7;1;0
96.57899999999999;16.748;0;0;0
92.34399999999999;25.952;0;0;0
22.51;39.638;0;0;0
76.843;26.142;0;0;0
135.48;34.955;0;0;0
57.294;22.454;3.7;1;0
112.57;41.163;0;0;0
95.006;14.831;0;0;0
18.941;55.139;0;0;0
39.168;44.374;0;0;0
73.717;6.5851;0;0;0
111.47;24.213;0;0;0
127.59;30.13;0;0;0
130.76;53.298;0;0;0
120.72;41.842;7.4;2;0
34.277;15.768;3.7;1;0
107.76;41.118;7.4;2;0
13.575;41.287;0;0;0
14.375;32.239;0;0;0
49.661;4.524;0;0;0
135.79;33.049;3.7;1;0
74.971;56.531;11.1;3;0
50.962;20.17;0;0;0
139.51;49.609;3.7;1;0
143.7;54.802;11.1;3;0
164.42;46.911;0;0;0
74.598;38.356;7.4;2;0
83.015;55.026;0;0;0
116.99;23.355;3.7;1;0
102.78;25.049;3.7;1;0
70.378;49.054;0;0;0
112.14;22.542;0;0;0
112.73;40.962;7.4;2;0
103.95;62.325;0;0;0
97.94499999999999;41.81;11.1;3;0
128.81;50.601;0;0;0
103.61;71.374;0;0;0
47.34;6.307;0;0;0
38.054;43.482;0;0;0
143.87;54.423;11.1;3;0
131.05;44.728;7.4;2;0
79.217;38.779;11.1;3;0
75.85599999999999;57.991;3.7;1;0
98.361;70.77200000000001;0;0;0
95.955;29.384;0;0;0
57.459;7.1315;0;0;0
22.942;41.666;0;0;0
27.039;23.78;0;0;0
57.24;36.785;3.7;1;0
