40.7871;31.0272;40.7;11;0
40.7871;31.0272;40.7;11;0
40.7871;31.0272;40.7;11;0
39.4464;30.7985;40.7;11;0
39.4464;30.7985;40.7;11;0
39.3518;29.2449;40.7;11;0
39.3518;29.2449;40.7;11;0
39.3518;29.2449;40.7;11;0
40.8107;28.4248;40.7;11;0
40.8107;28.4248;40.7;11;0
40.8107;28.4248;40.7;11;0
41.4968;29.7181;40.7;11;0
41.4968;29.7181;40.7;11;0
41.4968;29.7181;40.7;11;0
42.869;30.6408;40.7;11;0
42.869;30.6408;40.7;11;0
42.869;30.6408;40.7;11;0
43.011;29.1345;40.7;11;0
43.011;29.1345;40.7;11;0
44.7648;26.5856;40.7;11;0
44.7648;26.5856;40.7;11;0
44.7648;26.5856;40.7;11;0
44.6521;23.965;40.7;11;0
44.6521;23.965;40.7;11;0
44.6521;23.965;40.7;11;0
44.6521;23.965;40.7;11;0
44.6521;23.965;40.7;11;0
44.6521;23.965;40.7;11;0
44.7648;21.3727;40.7;11;0
44.7648;21.3727;40.7;11;0
44.7648;21.3727;40.7;11;0
44.7648;21.3727;40.7;11;0
44.9338;18.1463;40.7;11;0
44.9338;18.1463;40.7;11;0
44.9338;18.1463;40.7;11;0
44.9338;18.1463;40.7;11;0
41.9376;18.1511;40.7;11;0
41.9376;18.1511;40.7;11;0
41.9376;18.1511;40.7;11;0
39.0071;18.1088;40.7;11;0
39.0071;18.1088;40.7;11;0
36.0344;18.1651;40.7;11;0
36.0344;18.1651;40.7;11;0
36.0344;18.1651;40.7;11;0
32.8784;17.9397;40.7;11;0
32.8784;17.9397;40.7;11;0
32.8784;17.9397;40.7;11;0
29.7084;18.0806;40.7;11;0
29.7084;18.0806;40.7;11;0
26.9047;18.137;40.7;11;0
26.9047;18.137;40.7;11;0
24.5518;16.1363;40.7;11;0
24.5518;16.1363;40.7;11;0
22.3539;14.8401;40.7;11;0
22.3539;14.8401;40.7;11;0
21.4523;17.8834;40.7;11;0
21.4523;17.8834;40.7;11;0
